date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
06-06-2019,06-06-2019,11:20,0.2,31300,31370.5,180.65,0.15,2019-06-06 15:20:00,59.2,78.4,2019-06-06 12:14:00,161.3,161.3,
13-06-2019,13-06-2019,11:20,0.2,30700,30700.3,65.7,79.8,2019-06-13 13:02:00,73.75,0.1,2019-06-13 15:20:00,59.55000000000001,59.55000000000001,
20-06-2019,20-06-2019,11:20,0.2,30500,30506.95,78.0,94.65,2019-06-20 12:38:00,67.0,81.25,2019-06-20 11:27:00,-30.900000000000006,,-30.900000000000006
27-06-2019,27-06-2019,11:20,0.2,31300,31373.25,109.85,134.15,2019-06-27 11:54:00,68.15,88.25,2019-06-27 14:05:00,-44.400000000000006,,-44.400000000000006
04-07-2019,04-07-2019,11:20,0.2,31500,31567.3,115.0,0.25,2019-07-04 15:20:00,51.4,63.0,2019-07-04 11:37:00,103.15,103.15,
11-07-2019,11-07-2019,11:20,0.2,30500,30596.7,132.05,160.85,2019-07-11 12:04:00,26.0,0.05,2019-07-11 15:20:00,-2.8499999999999837,,-2.8499999999999837
18-07-2019,18-07-2019,11:20,0.2,30600,30624.05,65.1,0.05,2019-07-18 15:20:00,47.25,58.8,2019-07-18 11:39:00,53.5,53.5,
25-07-2019,25-07-2019,11:20,0.2,29100,29135.45,97.0,0.1,2019-07-25 15:20:00,55.45,70.75,2019-07-25 11:55:00,81.60000000000001,81.60000000000001,
01-08-2019,01-08-2019,11:20,0.2,28500,28574.9,125.9,0.15,2019-08-01 15:20:00,42.6,52.15,2019-08-01 11:28:00,116.2,116.2,
08-08-2019,08-08-2019,11:20,0.2,27600,27625.15,100.15,128.35,2019-08-08 11:40:00,111.2,0.1,2019-08-08 15:20:00,82.90000000000002,82.90000000000002,
14-08-2019,14-08-2019,11:20,0.2,28000,28028.25,131.15,11.15,2019-08-14 15:20:00,79.4,99.05,2019-08-14 11:36:00,100.35000000000001,100.35000000000001,
22-08-2019,22-08-2019,11:20,0.2,27400,27410.25,99.25,122.0,2019-08-22 11:36:00,82.6,118.6,2019-08-22 14:02:00,-58.75,,-58.75
29-08-2019,29-08-2019,11:20,0.2,27500,27547.45,129.0,0.05,2019-08-29 15:20:00,94.4,114.75,2019-08-29 11:32:00,108.6,108.6,
05-09-2019,05-09-2019,11:20,0.2,27100,27101.35,126.9,0.05,2019-09-05 15:20:00,97.65,129.05,2019-09-05 11:38:00,95.45,95.45,
12-09-2019,12-09-2019,11:20,0.2,27900,27956.95,110.15,135.3,2019-09-12 12:58:00,55.25,68.3,2019-09-12 11:29:00,-38.2,,-38.2
19-09-2019,19-09-2019,11:20,0.2,26800,26884.45,138.25,1.1,2019-09-19 15:20:00,63.7,84.25,2019-09-19 12:30:00,116.60000000000001,116.60000000000001,
26-09-2019,26-09-2019,11:20,0.2,30300,30330.0,228.15,0.1,2019-09-26 15:20:00,155.6,187.15,2019-09-26 11:54:00,196.5,196.5,
03-10-2019,03-10-2019,11:20,0.2,28500,28514.35,197.35,244.4,2019-10-03 12:01:00,158.9,257.25,2019-10-03 13:24:00,-145.4,,-145.4
